#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	broflows
#open	2017-09-10-13-08-27
#fields	orig1	po1	dest1	pd1	uid1	informacion	orig2	po2	dest2	pd2	uid2
#types	addr	port	addr	port	string	string	addr	port	addr	port	string
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.27.25	445	CEuPk84WO5g6IutZrl
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.28.25	445	CIzMj722JSUQ1MoZQa
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.28.102	445	CsiqDF1sDLlYx6j3R9
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	25	CPvcya1nX74lAr8vMc
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.28.203	445	CGoax03QlazrQOB3s5
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.27.152	445	CY2p2Y1tsHIDEZb6Ga
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	445	CNboE01aba2Xk0vWs8
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.202	445	CnudB51vUBWT2JyN0b
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.203	445	CUdy8J0nZF7pbxXf
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	53	CAXPdY26eFcVHvvnha
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	22	CXPPPm1TjLjXAZVIHe
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	143	CZv8b64ONz3VnSLaRb
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	995	CU6w8c3H0j6cCnGjr3
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	110	CkoGOB4aa2PPzDv8j5
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	139	Ck1PO62pQ7ToHHmxm
192.168.202.108	34499	192.168.26.102	443	CsiETW1XExTDUJwGFb	 emparejado con 	192.168.202.108	34499	192.168.26.102	993	CYhE3P2JxXXQlS6l2d
192.168.202.108	34499	192.168.27.1	443	C2RiWJ26Rb8lsU22q3	 emparejado con 	192.168.202.108	34499	192.168.26.25	445	CS8Or1504mk15fdBd
192.168.202.76	9476	10.10.99.156	5060	C3CQYw3o9GVhbmc0gb	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf
192.168.202.76	9476	10.10.99.156	5060	C3CQYw3o9GVhbmc0gb	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf
192.168.202.108	54875	192.168.28.252	30646	Ck8YU6yuEEDiJ6MB7	 emparejado con 	192.168.202.108	54875	192.168.28.252	40986	CFrWYE4ofYBWLmbh0h
192.168.202.108	54875	192.168.28.252	30646	Ck8YU6yuEEDiJ6MB7	 emparejado con 	192.168.202.108	54875	192.168.28.252	40986	CFrWYE4ofYBWLmbh0h
192.168.202.108	54875	192.168.28.252	30646	Ck8YU6yuEEDiJ6MB7	 emparejado con 	192.168.202.108	54875	192.168.28.252	40986	CFrWYE4ofYBWLmbh0h
192.168.202.108	54875	192.168.28.252	30646	Ck8YU6yuEEDiJ6MB7	 emparejado con 	192.168.202.108	54875	192.168.28.252	40986	CFrWYE4ofYBWLmbh0h
192.168.202.96	33430	192.168.24.100	110	CL8OEa4MSJfVxxlhAk	 emparejado con 	192.168.202.96	33430	192.168.24.100	139	CDpy1R3JheH8RwcXH8
192.168.202.96	33430	192.168.24.100	110	CL8OEa4MSJfVxxlhAk	 emparejado con 	192.168.202.96	33430	192.168.24.100	135	CHXMYb4ssEeH1CL4Ek
192.168.202.80	53774	192.168.28.254	22	CxQ40O1bjzzoWJTdpa	 emparejado con 	192.168.202.80	53774	192.168.28.254	22	ClKRTi2eNtPDRhAUOg
192.168.202.80	53775	192.168.28.254	22	CLphex2zB90x9gIXb3	 emparejado con 	192.168.202.80	53775	192.168.28.254	22	C5PUhdUQJp03GGRv2
192.168.202.80	53776	192.168.28.254	22	C3TVXi4XD1HRQEkRGb	 emparejado con 	192.168.202.80	53776	192.168.28.254	22	CskieD4NvXVz2wINw5
192.168.202.80	53777	192.168.28.254	22	Cc7tzz2kghQ9Ti2uI	 emparejado con 	192.168.202.80	53777	192.168.28.254	22	CcBX4J3wyU0gbExN3f
192.168.202.80	53778	192.168.28.254	22	CPpdw82BloieM0jqF2	 emparejado con 	192.168.202.80	53778	192.168.28.254	22	C80cTw2lnLrvIckOCd
192.168.202.80	53779	192.168.28.254	22	Cegi7g25vpF9VNQDWi	 emparejado con 	192.168.202.80	53779	192.168.28.254	22	CIYiNZ22VQwvfRVLI9
192.168.202.80	53888	192.168.28.1	33934	Cu4NJAReHhi3US6f	 emparejado con 	192.168.202.80	53888	192.168.28.1	42331	CHkER83goLTK1QBBk4
192.168.202.80	53786	192.168.28.254	22	CE6zZ33k9kKsT4ywye	 emparejado con 	192.168.202.80	53786	192.168.28.254	22	C8pwjr1AbzNBSIs1d1
192.168.202.80	53888	192.168.28.1	33934	Cu4NJAReHhi3US6f	 emparejado con 	192.168.202.80	53888	192.168.28.1	42331	CHkER83goLTK1QBBk4
192.168.202.80	53888	192.168.28.1	33934	Cu4NJAReHhi3US6f	 emparejado con 	192.168.202.80	53888	192.168.28.1	42331	CHkER83goLTK1QBBk4
192.168.202.80	53888	192.168.28.1	33934	Cu4NJAReHhi3US6f	 emparejado con 	192.168.202.80	53888	192.168.28.1	42331	CHkER83goLTK1QBBk4
192.168.202.80	53774	192.168.28.203	22	CODBcK2zKZ5rJyuUAa	 emparejado con 	192.168.202.80	53774	192.168.28.203	22	CyUOyp2RJ3LFrmtind
192.168.202.80	53775	192.168.28.203	22	C4AOoa38G8AZB3ZfF6	 emparejado con 	192.168.202.80	53775	192.168.28.203	22	Clh4Al2pNuj5pwSsd
192.168.202.80	53776	192.168.28.203	22	CwJNZu2FTcwVVfwVx	 emparejado con 	192.168.202.80	53776	192.168.28.203	22	ChrN9N1RdR5GQqWax4
192.168.202.80	53777	192.168.28.203	22	CHN0mtxpbGzztewO8	 emparejado con 	192.168.202.80	53777	192.168.28.203	22	CxiPg22XgbCHQggzy6
192.168.202.80	53778	192.168.28.203	22	Cgjqzd1jGOlfPv5fSh	 emparejado con 	192.168.202.80	53778	192.168.28.203	22	CfNOIlVPSwQiInia1
192.168.202.80	53779	192.168.28.203	22	ChyNIB1kBsztfn7ifi	 emparejado con 	192.168.202.80	53779	192.168.28.203	22	CG9ZNt3YVFh5Bz9Ydk
192.168.202.80	53786	192.168.28.203	22	CncsqtbQ6tBmSS2Dd	 emparejado con 	192.168.202.80	53786	192.168.28.203	22	C6qZSk3UKKihtYhxsa
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.23.100	445	CS0gPH1UuSO5r1Scgd
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.22.102	445	CpQUqK3P8A0tAb7iSd
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.27.25	445	CQHgxi3YSVBMn1r0b2
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.28.25	445	CZXDyF3rXRucIQZmmf
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.22.100	445	CgPJJJ26qp1rFmGAl9
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.22.152	445	CLVkXe2iyO9lIy7bcg
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.27.152	445	CZ9t5s2wDTA22fmA8f
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.28.102	445	CMCvl12KIJkRH1ZnR3
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.28.103	445	CG5sj911savozz0L64
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.24.202	445	Ciiii53AKrPglo6de8
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.26.102	445	Cf3flX193p0HqMlO62
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.26.152	445	C5S1Nh20JGoNsylufd
192.168.202.108	58796	192.168.27.1	443	Cx4ZDc3WseeYoKmDue	 emparejado con 	192.168.202.108	58796	192.168.28.100	445	COhWGo41uFrf807aSj
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.108	58796	192.168.21.252	443	CLRJIolEFCVcZtbu	 emparejado con 	192.168.202.108	58796	192.168.26.202	445	Cij1114S2fw7cifLd5
192.168.202.108	58796	192.168.26.202	443	CZ3IDqZWxra9HvIjb	 emparejado con 	192.168.202.108	58796	192.168.26.202	995	CdzSVnFEWXoXk6Oxj
192.168.202.108	58796	192.168.26.202	443	CZ3IDqZWxra9HvIjb	 emparejado con 	192.168.202.108	58796	192.168.26.25	445	Cav0zFcPMgfSEa73h
192.168.202.108	58796	192.168.26.202	443	CZ3IDqZWxra9HvIjb	 emparejado con 	192.168.202.108	58796	192.168.22.25	445	C4s2EctDr3yYvZcr1
192.168.202.108	58796	192.168.26.202	443	CZ3IDqZWxra9HvIjb	 emparejado con 	192.168.202.108	58796	192.168.24.25	445	CnF9G03k6E0rFLyx8b
192.168.202.108	58796	192.168.26.202	443	CZ3IDqZWxra9HvIjb	 emparejado con 	192.168.202.108	58796	192.168.25.25	445	CMvy773AXD0YkRVqef
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.108	58796	192.168.24.25	1805	CsaIwh1CDrgVhEEPPa	 emparejado con 	192.168.202.108	58796	192.168.24.25	88	C9pbwf3MykaNVzhyMk
192.168.202.108	58796	192.168.28.25	5414	CBLn7h1eJkSgZnQWgc	 emparejado con 	192.168.202.108	58796	192.168.28.25	49167	CzQZWe4VTAIMT7lgf3
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.76	9476	10.10.99.156	5060	Cl1emz3SjzIX0xz4zf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1
192.168.202.108	58796	192.168.22.152	2040	CciBmo3KWNkxT1Ejd6	 emparejado con 	192.168.202.108	58796	192.168.22.152	49152	CIbAXO1bSuP4oE9pu8
192.168.202.108	58796	192.168.27.25	5226	CVHnF24QThiFxrj0Rl	 emparejado con 	192.168.202.108	58796	192.168.27.25	464	CkwjXh1DsFberfI4W
192.168.202.76	21371	157.56.52.12	40007	CUsBJi4i9G1X5KVSAh	 emparejado con 	192.168.202.76	21371	65.55.223.20	40009	CvHc211QXNdDqXsga1
192.168.202.76	21371	157.56.52.12	40007	CUsBJi4i9G1X5KVSAh	 emparejado con 	192.168.202.76	21371	157.55.235.153	40009	CZ6vYp1XKBO94xKGs7
192.168.202.76	21371	157.56.52.12	40007	CUsBJi4i9G1X5KVSAh	 emparejado con 	192.168.202.76	21371	157.56.52.25	40009	CBXfnt4bEYhsdKyZ2h
192.168.202.76	21371	157.56.52.12	40007	CUsBJi4i9G1X5KVSAh	 emparejado con 	192.168.202.76	21371	111.221.74.25	40009	CZDqaSfv0jv8k3EI2
192.168.202.96	50105	192.168.22.100	80	CKzHnX2yDESzZlBWIb	 emparejado con 	192.168.202.96	50105	192.168.22.100	135	CeQ9q51HeTMJ4ICg57
192.168.202.96	50105	192.168.22.100	3389	CyALZp4YMaR5fui8Q3	 emparejado con 	192.168.202.96	50105	192.168.22.100	139	CNEbUK3tHVTRNN1QLi
192.168.202.96	50105	192.168.22.100	3389	CyALZp4YMaR5fui8Q3	 emparejado con 	192.168.202.96	50105	192.168.22.100	445	CDwRjr3MKmWpF1T2K8
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.76	9476	10.10.99.156	5060	CzlPCK3VymcMNWIaL1	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf
192.168.202.96	61976	192.168.23.100	80	C7UazL1yPK71pjv1ud	 emparejado con 	192.168.202.96	61976	192.168.23.100	445	CMbOmx1Lk55CKL8RT7
192.168.202.96	61976	192.168.23.100	445	CMbOmx1Lk55CKL8RT7	 emparejado con 	192.168.202.96	61976	192.168.23.100	139	C8jmX81iru1l3bf3
192.168.202.96	61976	192.168.23.100	445	CMbOmx1Lk55CKL8RT7	 emparejado con 	192.168.202.96	61976	192.168.23.100	135	Cj6CBc3xkbHqnLiyd7
192.168.202.108	58861	192.168.21.1	41709	CmshT9tTrUIi5zvha	 emparejado con 	192.168.202.108	58861	192.168.21.1	36868	CPsAQtDFzidxcSSkl
192.168.202.108	58861	192.168.21.1	41709	CmshT9tTrUIi5zvha	 emparejado con 	192.168.202.108	58861	192.168.21.1	36868	CPsAQtDFzidxcSSkl
192.168.202.108	58861	192.168.21.1	41709	CmshT9tTrUIi5zvha	 emparejado con 	192.168.202.108	58861	192.168.21.1	36868	CPsAQtDFzidxcSSkl
192.168.202.108	58861	192.168.21.1	41709	CmshT9tTrUIi5zvha	 emparejado con 	192.168.202.108	58861	192.168.21.1	36868	CPsAQtDFzidxcSSkl
192.168.203.61	63931	192.168.23.203	80	C25oWi3RD3ZBwvfvcb	 emparejado con 	192.168.203.61	63931	192.168.23.203	22	Crg8RF2zpRlngDTDc3
192.168.203.61	63931	192.168.23.203	80	C25oWi3RD3ZBwvfvcb	 emparejado con 	192.168.203.61	63931	192.168.23.203	3306	CPuzJW1Mwnqulxttd8
192.168.203.61	63931	192.168.23.203	443	C7EWq53yDQo7IzOOxa	 emparejado con 	192.168.203.61	63931	192.168.23.203	80	CfdwZguTwlSisY7t3
192.168.203.61	63931	192.168.23.203	443	C7EWq53yDQo7IzOOxa	 emparejado con 	192.168.203.61	63931	192.168.23.203	8080	Cgw5bw5CRlqfFfM2l
192.168.203.61	64022	192.168.23.203	43419	Cwqul21KLTIEqxLSy5	 emparejado con 	192.168.203.61	64022	192.168.23.203	35086	COJeh82ejQWfkHgQV
192.168.203.61	64022	192.168.23.203	43419	Cwqul21KLTIEqxLSy5	 emparejado con 	192.168.203.61	64022	192.168.23.203	35086	COJeh82ejQWfkHgQV
192.168.203.61	64022	192.168.23.203	43419	Cwqul21KLTIEqxLSy5	 emparejado con 	192.168.203.61	64022	192.168.23.203	35086	COJeh82ejQWfkHgQV
192.168.203.61	64022	192.168.23.203	43419	Cwqul21KLTIEqxLSy5	 emparejado con 	192.168.203.61	64022	192.168.23.203	35086	COJeh82ejQWfkHgQV
192.168.202.76	21371	157.55.56.165	40030	CNSi812nIZvyiFtiOh	 emparejado con 	192.168.202.76	21371	157.55.130.159	40032	CNli0o3L2752NnRhu8
192.168.202.76	21371	157.55.56.165	40030	CNSi812nIZvyiFtiOh	 emparejado con 	192.168.202.76	21371	64.4.23.157	40032	CmxUYh1Hy6E01RV6bj
192.168.202.76	21371	157.55.56.165	40030	CNSi812nIZvyiFtiOh	 emparejado con 	192.168.202.76	21371	111.221.74.37	40032	CFKN3b4eVzvEENpfR6
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.76	9476	10.10.99.156	5060	CuCy8x2xd4mk6np8qf	 emparejado con 	192.168.202.76	9476	10.10.99.156	5060	CgvE742EkGAovpuxsd
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.89	137	10.7.136.159	137	CQ4SvG8xhEBZp8zAa	 emparejado con 	192.168.202.89	137	10.7.136.159	137	CBauG91Etazeppqwl6
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	80	CA1xXBoRFmD5P7bO6
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	22	CQesag1r5dD6TO3rK3
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	139	CzZ8mJNG8rFigobNj
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	25	Cdd0jm1Wx9AMCg01o6
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	143	CXcnN31DotZdfz3Db6
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	110	CsrIpP2QfLzHpp86Jc
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	53	CkP7Qs1jalP9kOvJc6
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	993	CcahZA31rayiCooQyj
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	445	CX5EIL14YZF7phvru3
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	3306	CI4gfS2Cw7FIJ8i6hl
192.168.202.108	58796	192.168.28.203	111	CvR0Re4vtFzA0RgPwf	 emparejado con 	192.168.202.108	58796	192.168.28.203	995	CCshJy3u05kUxwEP66
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
192.168.202.89	137	10.7.137.108	137	CM0jop1eC6TOMkvkz9	 emparejado con 	192.168.202.89	137	10.7.137.108	137	CrWJGI1G3Y2yiCaT0e
#close	2017-09-10-13-56-56
